"Voter.ID","Permanent.Absentee","Registration.Date","Original.Registration.Date","Party","Precinct","Age","X6.22.2010","X11.2.2010","X9.13.2011","X11.8.2011","X6.26.2012","X11.6.2012","X8.13.2013","X11.5.2013","X6.24.2014","X11.4.2014","X8.11.2015","X11.3.2015","X6.28.2016","X11.8.2016","X8.15.2017","X11.7.2017","X6.26.2018","X11.6.2018","lon","lat","min.c.dist","Voted_X6.22.2010","Voted_X11.2.2010","Voted_X9.13.2011","Voted_X11.8.2011","Voted_X6.26.2012","Voted_X11.6.2012","Voted_X8.13.2013","Voted_X11.5.2013","Voted_X6.24.2014","Voted_X11.4.2014","Voted_X8.11.2015","Voted_X11.3.2015","Voted_X6.28.2016","Voted_X11.8.2016","Voted_X8.15.2017","Voted_X11.7.2017","Voted_X6.26.2018","Voted_X11.6.2018","X11.5.2019","Voted_X11.5.2019"
6005428,"","7/1/2014","10/25/1994","Republican","SR09",61,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,"6/24/2014","11/4/2014",NA,"11/3/2015","6/28/2016","11/8/2016",NA,"11/6/2017","6/27/2018","11/1/2018",-111.908257,40.321326,919.628552233672,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,NA,0
1261565,"","11/19/2014","10/25/2004","Republican","SR09",53,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016","8/15/2017","11/4/2017","6/25/2018","11/6/2018",-87.491454,38.713065,2097926.30312673,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"11/5/2019",1
1287747,"YES","3/14/2016","12/6/2007","Unaffiliated","SR09",47,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/11/2016","8/15/2017","11/4/2017","6/27/2018","11/6/2018",-87.491454,38.713065,2097926.30312673,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"11/5/2019",1
6503972,"","8/20/2003","8/20/2003","Republican","SR09",78,"6/22/2010","11/2/2010",NA,NA,"6/26/2012",NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016","8/1/2017","11/6/2017","6/18/2018",NA,-111.9034596,40.3226579,495.955180112851,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,NA,0
3081601,"","11/30/2017","5/17/2004","Independent American","SR09",39,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-111.9157044,40.324092,1541.69394820863,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1224457,"","3/22/2018","8/5/2005","Independent American","SR09",39,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9157044,40.324092,1541.69394820863,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1646595,"YES","10/18/2012","10/18/2012","Republican","SR09",69,NA,NA,NA,NA,NA,"11/7/2012","8/13/2013","11/5/2013",NA,"10/27/2014","7/20/2015","10/26/2015",NA,"11/11/2016","8/8/2017","10/31/2017",NA,"11/5/2018",-83.0441094,39.336912,2460056.86555339,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,NA,0
1646586,"YES","10/22/2012","10/18/2012","Republican","SR09",68,NA,NA,NA,NA,NA,"11/7/2012","8/13/2013","11/5/2013",NA,"10/27/2014","7/20/2015","10/26/2015",NA,"11/10/2016","8/8/2017","10/31/2017",NA,"11/5/2018",-83.0441094,39.336912,2460056.86555339,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,NA,0
2093641,"","8/16/2018","8/16/2018","Unaffiliated","SR09",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/5/2018",-111.9025572,40.3151683,954.495338440955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
1275657,"","3/22/2016","10/31/2007","Republican","SR09",29,NA,NA,NA,NA,NA,"10/29/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/8/2018",-111.9131011,40.3256107,1348.84973947477,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1439385,"","9/15/2015","9/29/2009","Republican","SR09",28,NA,NA,NA,NA,NA,"10/24/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/8/2018",-111.9131011,40.3256107,1348.84973947477,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1585880,"","8/2/2012","8/2/2012","Republican","SR09",38,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"10/31/2014",NA,NA,NA,"11/2/2016",NA,NA,NA,NA,-111.9124072,40.3197657,1302.89650690086,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"11/5/2019",1
6468233,"","4/24/2008","10/22/2004","Unaffiliated","SR09",38,NA,"11/2/2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9038439,40.3182576,737.37156817881,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6523886,"","11/13/2018","4/15/2005","Republican","SR09",45,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.905998,40.3200445,778.220678741101,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6305222,"","6/1/2015","2/14/2005","Republican","SR09",44,NA,NA,NA,"11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.905998,40.3200445,778.220678741101,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
4417398,"YES","10/9/2012","5/24/1995","Republican","SR09",41,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,"11/1/2017","6/21/2018","11/2/2018",-111.8987086,40.31497,884.574569966131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,NA,0
2002188,"","2/9/2017","2/9/2017","Unaffiliated","SR09",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8987086,40.31497,884.574569966131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6533447,"YES","11/14/2018","10/6/2005","Unaffiliated","SR09",33,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2018",-111.9161286,40.3252378,1593.38610413091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
4422157,"YES","10/9/2012","10/28/1996","Republican","SR09",46,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,"11/1/2017","6/21/2018","11/2/2018",-111.8987086,40.31497,884.574569966131,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,NA,0
6414223,"YES","7/2/2018","4/6/2001","Republican","SR09",72,NA,NA,NA,"11/8/2011","6/26/2012","10/24/2012",NA,NA,"6/24/2014","11/4/2014","8/11/2015","11/3/2015",NA,"11/1/2016",NA,"11/2/2017","6/26/2018",NA,-111.9134504,40.3223673,1345.65906729262,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,"10/28/2019",1
1353456,"","12/1/2016","9/22/2008","Republican","SR09",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2018",-111.9127285,40.3254565,1314.1918436641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
3090724,"","10/24/2016","10/25/1998","Republican","SR09",52,NA,"11/2/2010",NA,NA,NA,"11/6/2012","8/13/2013","11/5/2013",NA,"11/4/2014",NA,"11/3/2015","6/28/2016","11/8/2016","8/15/2017",NA,"6/21/2018","11/7/2018",-111.9117503,40.3200246,1241.48588509209,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,"11/14/2019",1
3090729,"","6/28/2016","10/2/1998","Republican","SR09",53,NA,NA,NA,"11/8/2011",NA,"11/6/2012","8/13/2013","11/5/2013",NA,"11/4/2014",NA,"11/3/2015",NA,"11/4/2016","8/15/2017","11/2/2017","6/15/2018","11/7/2018",-112.0384232,33.0774569,800309.334105427,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,"11/14/2019",1
6171923,"","9/17/2008","9/8/2006","Republican","SR09",52,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","10/31/2012","8/13/2013","11/5/2013","6/24/2014","11/4/2014","7/31/2015","11/3/2015","6/28/2016","11/8/2016","8/15/2017","11/7/2017","6/27/2018","11/5/2018",-87.6852392,41.8503465,2033709.25858866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"11/4/2019",1
6171927,"","3/15/2016","9/8/2006","Republican","SR09",45,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","10/31/2012","8/13/2013","11/5/2013","6/24/2014","11/4/2014","7/31/2015","11/3/2015","6/28/2016","11/8/2016","8/15/2017","11/7/2017","6/28/2018","11/5/2018",-87.6852392,41.8503465,2033709.25858866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"11/4/2019",1
1834014,"","11/1/2016","2/17/2016","Republican","SR09",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/28/2016","11/8/2016","8/15/2017",NA,"6/26/2018","11/5/2018",-87.6852392,41.8503465,2033709.25858866,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,"11/4/2019",1
1902379,"","9/6/2016","9/6/2016","Unaffiliated","SR09",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,NA,NA,NA,-111.9024348,40.3168164,788.65540503725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1875494,"","5/23/2016","5/23/2016","Unaffiliated","SR09",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9024348,40.3168164,788.65540503725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1838284,"","3/11/2016","3/11/2016","Republican","SR09",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9024348,40.3168164,788.65540503725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1839243,"","3/14/2016","3/14/2016","Republican","SR09",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/1/2016",NA,NA,NA,"11/9/2018",-111.9024348,40.3168164,788.65540503725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
2078978,"YES","6/19/2018","6/19/2018","Republican","SR09",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/27/2018","10/22/2018",-111.9036976,40.3204435,582.88278017411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0
1569541,"YES","11/12/2015","4/24/2012","Republican","SR09",32,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/4/2016","8/4/2017",NA,NA,"11/7/2018",-111.9111448,40.3192704,1216.88926393776,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,NA,0
1389272,"","3/15/2016","10/20/2008","Libertarian","SR09",32,NA,"11/2/2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9045774,40.3170377,878.20642382063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1634452,"","11/7/2016","10/9/2012","Republican","SR09",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9021787,40.3189772,581.742705976499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
812734,"","3/22/2016","12/29/2003","Libertarian","SR09",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/2/2018",-111.9021787,40.3189772,581.742705976499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1914231,"","9/27/2016","9/27/2016","Unaffiliated","SR09",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8996868,40.3132172,1088.56141444972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6468385,"","10/19/2012","10/20/2008","Democratic","SR09",41,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-87.6855263,41.8491023,2033693.19482137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3096229,"YES","3/10/2016","10/25/2004","Republican","SR09",49,"7/2/2010","11/5/2010",NA,NA,NA,"10/15/2012",NA,NA,NA,NA,NA,"10/20/2015","6/15/2016","10/27/2016",NA,NA,"6/25/2018","10/22/2018",-111.9007581,40.3145256,966.414559659514,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,NA,0
3096641,"","7/24/2014","5/28/2003","Unaffiliated","SR09",40,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-87.6855263,41.8491023,2033693.19482137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3332909,"YES","3/18/2016","10/15/1996","Republican","SR09",48,"6/22/2010","11/3/2010",NA,NA,"6/21/2012","10/24/2012",NA,NA,"6/9/2014","10/28/2014",NA,NA,NA,"10/27/2016",NA,NA,NA,"10/22/2018",-111.9007581,40.3145256,966.414559659514,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,NA,0
3097216,"","11/1/2016","5/24/1996","Unaffiliated","SR09",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9034828,40.3156771,943.066673367793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
2064571,"","4/18/2018","4/18/2018","Republican","SR09",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/31/2018",-111.8966879,40.312676,1137.39488554108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
1715818,"","3/17/2014","3/17/2014","Unaffiliated","SR09",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.8816845,33.3414805,770894.346666513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6524726,"","9/25/2012","1/6/2005","Republican","SR09",60,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/10/2018",-97.6892207,35.4436226,1357055.7278387,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1802951,"","10/16/2015","10/16/2015","Other","SR09",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/10/2018",-111.9148244,40.3261809,1506.03454891465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6307863,"","3/15/2016","2/29/2000","Republican","SR09",47,"6/18/2010","11/2/2010",NA,"11/8/2011","6/26/2012","11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9082337,40.3215777,912.793998197662,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
5315443,"YES","10/20/2016","7/12/2010","Republican","SR09",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,NA,NA,"11/9/2018",-111.9062076,40.3214285,746.758989714792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
5316157,"YES","10/20/2016","12/1/2008","Republican","SR09",35,NA,NA,NA,NA,NA,"10/31/2012",NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,NA,NA,"11/9/2018",-111.9062076,40.3214285,746.758989714792,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3100085,"","11/13/2018","3/17/2000","Republican","SR09",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.8964962,40.3159981,771.735527856957,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
6413227,"","9/18/2012","4/16/2001","Unaffiliated","SR09",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.8964962,40.3159981,771.735527856957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1994433,"","12/20/2016","12/20/2016","Republican","SR09",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8964962,40.3159981,771.735527856957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1777765,"","9/11/2016","5/26/2015","Republican","SR09",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,"11/6/2017","6/27/2018","10/26/2018",-111.9148244,40.3261809,1506.03454891465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"11/5/2019",1
1786379,"","7/27/2015","7/27/2015","Republican","SR09",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9082337,40.3215777,912.793998197662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1253319,"","6/8/2007","6/8/2007","Republican","SR09",47,"6/18/2010",NA,NA,"11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9082337,40.3215777,912.793998197662,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"11/14/2019",1
1778082,"","5/28/2015","5/28/2015","Republican","SR09",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/26/2018","10/26/2018",-111.9148244,40.3261809,1506.03454891465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"11/5/2019",1
1469217,"YES","10/10/2016","8/13/2010","Republican","SR09",63,NA,"11/2/2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,NA,NA,NA,-111.9045075,40.313953,1151.97792716707,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1469225,"YES","6/27/2012","8/13/2010","Republican","SR09",61,NA,"11/2/2010",NA,NA,"6/26/2012","11/6/2012",NA,NA,NA,NA,NA,NA,"6/24/2016","11/11/2016",NA,NA,NA,"11/5/2018",-111.9045075,40.313953,1151.97792716707,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,NA,0
6453478,"","4/26/2013","10/15/2004","Unaffiliated","SR09",37,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,"10/25/2017",NA,NA,-111.9135203,40.3228666,1350.32910774101,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,NA,0
6375075,"","11/13/2014","3/2/2000","Unaffiliated","SR09",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,NA,NA,NA,NA,NA,NA,NA,-111.9135203,40.3228666,1350.32910774101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0
2169422,"YES","11/27/2018","11/27/2018","Unaffiliated","SR09",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2018",-111.9064871,40.3201945,810.065819635562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"11/6/2019",1
1237885,"","2/16/2007","2/16/2007","Republican","SR09",63,NA,"11/2/2010",NA,"11/8/2011","6/26/2012","11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,NA,NA,NA,"6/26/2018","11/9/2018",-111.9064871,40.3201945,810.065819635562,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,"11/6/2019",1
1417001,"","3/30/2012","4/9/2009","Republican","SR09",29,NA,NA,NA,NA,"6/26/2012","11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,"6/28/2016","11/8/2016",NA,NA,"6/26/2018","11/9/2018",-111.9064871,40.3201945,810.065819635562,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,"11/6/2019",1
5807508,"YES","10/15/2016","8/11/2010","Unaffiliated","SR09",59,NA,"10/20/2010",NA,NA,NA,"10/16/2012",NA,"11/6/2013",NA,"11/4/2014",NA,NA,NA,"11/4/2016",NA,NA,NA,"10/26/2018",NA,NA,NA,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,NA,0
3455213,"YES","10/15/2016","8/11/2010","Republican","SR09",59,NA,"10/20/2010",NA,NA,NA,"10/16/2012",NA,"11/6/2013",NA,"11/4/2014",NA,NA,NA,"11/4/2016",NA,NA,NA,"10/26/2018",NA,NA,NA,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,NA,0
3107034,"","8/7/2018","11/2/1988","Republican","SR09",49,NA,NA,NA,NA,NA,"10/31/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/1/2018",-96.6931499,43.5069172,1307459.23493468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"11/1/2019",1
6526577,"","2/10/2014","6/8/2005","Republican","SR09",34,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9045774,40.3168096,897.122018004616,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,NA,0
3107722,"YES","11/20/2018","9/8/2004","Republican","SR09",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2018",-111.9045774,40.3168096,897.122018004616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
1956146,"","10/25/2016","10/25/2016","Unaffiliated","SR09",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9157094,40.3247509,1550.13865600707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
3108843,"","10/27/2016","10/2/1998","Unaffiliated","SR09",57,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9157094,40.3247509,1550.13865600707,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1629722,"YES","9/26/2016","10/9/2012","Republican","SR09",46,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/4/2016",NA,NA,NA,"10/22/2018",-111.9070926,40.3185157,939.5844312916,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"11/14/2019",1
3109178,"","10/27/2016","7/18/1995","Unaffiliated","SR09",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9157094,40.3247509,1550.13865600707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1601229,"","2/9/2017","9/19/2012","Democratic","SR09",41,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"10/22/2018",-111.9070926,40.3185157,939.5844312916,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"11/14/2019",1
1782124,"","10/24/2016","6/26/2015","Unaffiliated","SR09",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9015266,40.3162171,811.887158944505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1342892,"","10/24/2016","8/20/2008","Republican","SR09",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9015266,40.3162171,811.887158944505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1249830,"","3/22/2018","1/10/2007","Republican","SR09",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9037623,40.3133404,1181.83361782351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1798101,"","6/28/2016","9/29/2015","Unaffiliated","SR09",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/3/2015",NA,"11/11/2016",NA,NA,NA,NA,-87.6855728,41.8503596,2033681.51690227,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,0
1808144,"","11/10/2015","11/10/2015","Unaffiliated","SR09",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-87.6855728,41.8503596,2033681.51690227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
3147275,"","2/9/2017","10/11/2004","Republican","SR09",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9051596,40.3192223,758.603839813198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1874260,"","5/19/2016","5/19/2016","Republican","SR09",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.689222,35.4447364,1356998.44527244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1813286,"","3/21/2016","10/29/2015","Republican","SR09",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-97.689222,35.4447364,1356998.44527244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1341600,"YES","8/3/2016","8/27/2008","Republican","SR09",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/7/2018",-111.9124956,40.3186602,1347.89827503213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
